Order ID,Date,Month,Year,Sales,Region,Product Category,Discount Applied,Payment Mode,Customer Name,Customer Email,City,Country
e07307fd-111c-457e-8b24-1f209ce63914,10-05-2023,September,2023,816.38,North,Groceries,5.0,Cash,Antonio Hanson,kevin48@hensley-blackburn.info,New Katieshire,Canada
71e6bc01-2936-4d9e-b8dd-1e8d0cdb1bd9,03-11-2023,March,2024,3193.58,West,Clothing,20.0,Debit Card,Gregory Smith,howardmichael@buchanan.com,Leblancfort,Australia
4a71314d-2632-4957-bc18-e5e65c0e544e,25-08-2024,August,2023,2113.39,West,Clothing,0.0,Cash,Jordan Bruce,seanreilly@reyes.net,West Aliciafort,Canada
cf43eb36-3a54-4bbc-a182-2125fbe752c1,29-12-2024,January,2024,2720.55,East,Electronics,10.0,Cash,Peter Chavez,lmiller@baker-mason.com,Tiffanyside,UK
e08d38f3-fbb6-4586-99df-fbcaa56d56ad,13-11-2023,March,2023,529.52,North,Groceries,20.0,Cash,Kelsey Murray,palvarado@yahoo.com,Jamesfurt,Australia
fcc1241e-3feb-4497-a987-717e86272993,06-11-2023,April,2024,1259.04,East,Groceries,10.0,Credit Card,Kyle Diaz,courtney80@taylor.org,Port Susan,Canada
515559ab-6258-404d-9479-e927e398bf14,15-04-2024,October,2023,2261.19,South,Clothing,5.0,Cash,Mario Mcgee,jennifernorton@edwards.biz,Gonzalezberg,USA
d7835885-13e0-4ccf-b77b-f7fd3f20251a,16-10-2023,March,2024,3691.21,North,Clothing,15.0,PayPal,Robert Brown,danielgreen@hill.com,Davidchester,UK
0b819260-2d3a-460d-83d2-7662a7cb50da,09-06-2023,June,2024,1436.38,West,Furniture,0.0,Debit Card,Richard Bates,mitchell38@gmail.com,Collinsbury,Canada
ae73aea2-ad03-4511-8c8f-7e0125ad1ee6,15-11-2024,February,2024,4953.76,West,Furniture,10.0,Cash,Samantha Curry,sford@contreras.biz,South Christopher,UK
34197197-32ed-49c4-bfc8-1f1ac397c7c4,06-07-2024,November,2024,1095.35,East,Electronics,15.0,Cash,Brett Brown,ohess@hurst.com,South Jane,UK
6e387940-665d-40b8-9248-ba906e658a54,04-10-2023,February,2024,1178.37,North,Furniture,5.0,PayPal,Kaitlin Padilla,elizabeth65@davis.biz,East Sherrymouth,UK
da3d97e2-3e78-42f5-a727-f5ee99a558f3,06-11-2023,January,2024,1891.75,East,Groceries,15.0,Cash,Amanda Walsh,joshua66@edwards-decker.com,Maldonadoton,USA
223a4bb7-ac88-443c-ad23-2d7691094255,18-06-2024,November,2024,3489.11,North,Electronics,5.0,PayPal,Emily Dunlap,scampbell@yahoo.com,Port Thomasburgh,Canada
9f288402-3dee-4a88-aa18-b89dcfcf1fa0,03-07-2024,June,2023,3663.25,South,Furniture,5.0,Credit Card,David Nelson,lgutierrez@hotmail.com,North Nathan,UK
1e986555-6832-4a29-8934-3707e870cfeb,01-07-2023,December,2024,1997.7,East,Groceries,15.0,PayPal,Christopher Johnson,kaitlyn48@jensen.com,Ryanland,Canada
c2704caa-11b7-4721-80d3-e0b30ef98f3b,10-08-2024,July,2024,1019.82,West,Groceries,10.0,Debit Card,Erin Hurst,timjohnson@campbell.com,North Derrickshire,UK
d6be7ea2-82bb-44c9-a348-3aa49a307c5e,25-06-2023,October,2023,3156.38,West,Groceries,20.0,PayPal,Kelsey Rocha,paula36@gmail.com,Port Karen,UK
c9bdd8ac-e6fc-4c0a-97df-deb595a94519,10-11-2023,April,2024,3604.69,South,Clothing,10.0,PayPal,Michelle Brock,michael81@harris.com,Lake Ginaland,Australia
74e1b70a-6a4e-480a-865a-5fc7f269fa8e,28-10-2023,March,2023,2537.0940998641304,North,Furniture,5.0,PayPal,Andrew Flores,denise30@jackson.info,Port Jessicamouth,Australia
342932ae-9dd4-45bf-b793-7e1623d0f4c1,03-09-2023,June,2024,4866.65,East,Clothing,5.0,Credit Card,Sherry Santos,gregory89@wilkins-mcdowell.com,Freemanville,Australia
66b0759a-de6f-47d9-be0c-740409b84009,01-03-2024,May,2024,2537.0940998641304,North,Clothing,0.0,PayPal,Rebecca Williams,campbelljamie@perry.org,New Elizabeth,Canada
725d3f9b-d721-41dc-b285-a20f4c57f3fb,22-07-2024,February,2023,2904.08,North,Electronics,15.0,Debit Card,Brandon Wilkerson,aparker@holmes.com,West Heidi,USA
185b69a9-ebb5-4620-8e97-5dc83071d615,01-11-2023,August,2024,811.83,East,Electronics,5.0,Cash,Tammy Peters,bjacobs@hotmail.com,Port Christopher,Canada
281bbc0f-baf5-44e7-b03a-2818783c20f2,26-08-2024,May,2023,2121.94,South,Groceries,15.0,Credit Card,Bruce Wall,jessica37@dunn.biz,Monicaport,Australia
261ce155-1edc-4d9f-aef5-f144b8552b2e,08-04-2023,August,2024,446.8,West,Groceries,20.0,Cash,Denise Hernandez,clementsnicholas@yahoo.com,West Elizabethshire,UK
b8bf8b40-a2e3-4d5c-ab19-ceabdf1fcce3,22-02-2025,September,2024,1062.24,South,Furniture,0.0,Cash,Matthew Cervantes,mcolon@caldwell.com,South Laurenshire,UK
ba6e3678-7f5f-4a59-b11f-b67d127d5bcf,02-09-2023,May,2023,2117.72,West,Furniture,20.0,Debit Card,Jonathon Smith,jeanettetucker@smith-green.net,East Kevin,Canada
4cc9e5d8-94ee-4dac-9909-261a939f9524,13-01-2024,October,2024,1994.38,East,Clothing,5.0,PayPal,Sarah Carter,alyssagonzalez@yahoo.com,Stephenbury,Canada
7479b911-2c25-4dea-a00d-0ec087405c5f,23-12-2024,November,2024,2981.72,East,Electronics,20.0,Cash,Christina Stephenson,isloan@thomas.com,Martinezmouth,Canada
d4ddca3b-26ed-4d59-b638-13c71301f9cf,20-08-2024,February,2024,1398.37,North,Groceries,5.0,PayPal,Timothy Lambert,gramsey@yahoo.com,East Emilychester,USA
5a61788f-cf64-4d66-b6d7-e90d447bb739,05-03-2025,July,2024,4642.31,North,Clothing,5.0,Credit Card,Joshua Ortiz,smithdavid@yahoo.com,Grantmouth,USA
a88c5dd1-55a4-4db4-8b3f-d4bdfa968d49,01-09-2023,July,2024,4584.25,West,Groceries,5.0,PayPal,Phillip Solomon,hlewis@gmail.com,Victoriamouth,Australia
29e9b6be-81c4-4869-bc82-e2efada8128d,04-02-2024,December,2024,1959.08,East,Groceries,0.0,PayPal,Jeremy Torres,williamharrell@yahoo.com,East Mollyland,USA
96caa1fb-ef6c-471b-854f-ca9416811aad,08-06-2023,February,2023,217.36,East,Furniture,0.0,Cash,Julie Yang,karennewton@wheeler.com,Hernandezside,Australia
dc8714cc-ea71-4ffb-90a4-274a8c3282dd,29-06-2024,June,2023,2775.21,North,Clothing,5.0,Debit Card,Victor Williams,sandra24@parks-johnson.com,West Kathleenville,USA
6b878ac6-a360-4d75-80a7-de103f976e91,09-12-2023,April,2024,3880.92,South,Clothing,5.0,Cash,Dennis Bean,qespinoza@vasquez-campos.info,North Anaville,UK
c6f631b7-b867-4972-ad53-462fcf043031,27-09-2023,July,2024,408.27,East,Groceries,20.0,Credit Card,Stanley Bailey,scott56@gmail.com,Reneemouth,UK
84a65ba3-887c-4db7-bce6-241d178f1898,01-09-2024,February,2023,3877.06,East,Clothing,15.0,PayPal,Brian Dunn,whitecarol@yahoo.com,Lake Josephview,UK
bdbfe046-473b-45d4-8c74-825cfafac1fd,13-01-2025,October,2023,3700.45,West,Electronics,10.0,PayPal,Kimberly Harris,dana76@hotmail.com,Port Summerfurt,UK
1d6939e0-8b49-4dd8-822d-0808a198904b,25-07-2024,May,2024,2001.79,East,Groceries,15.0,Cash,Marie Garcia,justin13@hudson-randall.biz,Lake Natalie,Australia
e1aa8d84-1a50-40c9-8be4-043ad82d9a6b,27-07-2024,December,2024,1026.59,East,Groceries,0.0,Credit Card,Elizabeth Woods,ramseyjuan@yahoo.com,Port Jacobbury,USA
bd8c219d-e731-448e-9047-fb28094718f9,10-01-2025,October,2023,4554.53,East,Clothing,5.0,Debit Card,Amber Lane,smithkeith@palmer.com,Ginastad,Australia
853f0f9e-6aae-43f9-9709-6d146c89b221,01-02-2024,March,2023,2537.0940998641304,North,Electronics,5.0,PayPal,Janet Rivera DDS,allenbarron@acosta-erickson.org,New James,USA
ddc837fe-085a-43dd-b8e0-b3607dce6edf,19-01-2025,April,2024,816.72,West,Groceries,0.0,Cash,Jessica Brown,amandasmith@coleman.com,Kennethview,Australia
dd8c9257-a47a-4234-b551-468a6871d188,19-06-2023,November,2024,1599.72,North,Clothing,20.0,Cash,Jonathan Holmes,jeffrey19@parker.com,East Steventon,Australia
8ddc79a2-d478-446c-9914-3f58c2404ce7,12-06-2023,August,2023,792.17,West,Groceries,10.0,Cash,Andrew Gibson,michelleherrera@gonzalez.net,Michellehaven,Canada
b867dce9-ee95-48de-b9b9-9a80f13cea13,26-11-2023,December,2024,2537.0940998641304,North,Clothing,15.0,Debit Card,Daniel Patel,feliciajackson@hotmail.com,Kiddport,Canada
758f9cac-d5d8-4175-982c-9a3f69f6f48c,05-06-2024,April,2024,2690.87,South,Groceries,15.0,PayPal,Manuel Sanchez,bryan61@gmail.com,South Stephaniestad,Canada
b3a92269-7c76-4ca4-934c-d7bafcf3c425,12-07-2023,February,2024,4561.59,North,Groceries,0.0,Credit Card,Elizabeth Johnson,reginaldboyd@yahoo.com,Port Gabriela,Canada
da92c6a7-11d1-409d-a029-a5bb32aa09a4,13-05-2024,February,2024,3409.94,West,Furniture,0.0,PayPal,Robert Foster,jtaylor@price.info,Lindseyfurt,USA
d57be63a-2e7d-4e25-8a68-c2f947a89fc8,01-10-2024,February,2024,2415.19,South,Electronics,15.0,Debit Card,Robert Spencer,gthomas@green.com,New Christopherstad,USA
0f900eb0-65e5-48d7-9279-66d4e6af3b8a,24-07-2024,May,2024,842.7,East,Furniture,10.0,Debit Card,Monica Hansen,johnsonjohn@yahoo.com,West Jodi,Australia
d6a347e4-aa57-46f0-8e78-d0ba2b6bbdc5,11-02-2024,March,2023,4217.6,North,Electronics,15.0,Debit Card,Charles Rodriguez,bhernandez@hotmail.com,Port Joshuastad,USA
0610920a-cd25-4e33-a914-31beccc64674,19-04-2023,October,2024,304.54,North,Groceries,20.0,PayPal,Amanda Bowman,opeterson@morgan.com,East Thomas,USA
15810bca-1d27-46e5-956d-baf7d4dcbcc9,28-01-2024,March,2023,3969.61,South,Clothing,15.0,Credit Card,Victor Graves,jamiewatts@hotmail.com,Rogersmouth,Australia
47622131-5c7b-4a10-ab13-10cc2b194d29,24-06-2023,July,2024,358.75,East,Electronics,15.0,Credit Card,Brian Gutierrez,michaeljimenez@johnson.biz,East Caitlyn,Australia
9ff0d7f6-4f47-411c-9a85-e3e43886b217,13-10-2024,April,2024,3143.11,West,Clothing,10.0,Credit Card,Courtney Davis,tmoore@wilson.biz,Davidsonborough,Australia
f1236a09-607a-43d1-a8ab-a9e32fd80c44,28-11-2023,March,2024,371.83,West,Electronics,20.0,Credit Card,Dave Simon,turnerjoshua@hotmail.com,Goodwinton,UK
70816251-1361-4506-a50a-82abb964e6cc,04-08-2024,July,2023,3593.88,West,Electronics,10.0,Credit Card,Gregory Graham,justinramirez@wright.net,Perryshire,USA
6b33f6a2-663f-48df-b5a3-2ea5a5b0ae1b,28-06-2024,October,2023,1439.62,North,Electronics,15.0,PayPal,Courtney Reynolds,robert27@watson.com,Port Michaelview,Australia
3400ab29-3c3a-4c7e-a2ad-ae8cec73025b,27-09-2023,December,2024,4550.17,East,Groceries,10.0,Credit Card,Rhonda Boyle,nicoleburns@hotmail.com,Jenniferport,UK
7f77e125-17f9-4ec9-82ad-a182743ab320,19-05-2023,September,2024,3784.68,North,Electronics,20.0,Debit Card,Antonio Alexander,brooksjennifer@gmail.com,Jerrytown,Canada
bc77600e-759a-49cb-ad2f-d9137f2f01dc,26-04-2024,December,2023,3517.51,South,Groceries,15.0,Credit Card,Suzanne Walker,kholt@gmail.com,South Stacy,UK
e49c8f1d-6341-446c-a721-7876b0cb35b0,25-07-2024,February,2023,3278.21,West,Electronics,10.0,Debit Card,Daniel Brooks II,kristinnovak@gmail.com,Port David,UK
c2bd9186-27b7-4603-9f60-c30547e5531f,06-07-2024,April,2024,1458.3,South,Groceries,15.0,Credit Card,Debra Mason,vallen@yahoo.com,Reyesview,Canada
01ef52e8-4ed9-4d19-9b4b-6018bbfa8e4b,27-08-2024,November,2023,3404.38,North,Clothing,20.0,PayPal,Suzanne Contreras,kellyburke@hotmail.com,West Heather,UK
f9284e2f-78bc-4588-ae6f-82f5441654b7,08-12-2024,June,2024,3863.23,South,Clothing,5.0,Credit Card,Aaron Fox,jwiley@gmail.com,East Robert,Canada
7f5d939c-89b1-4da5-9344-68462fc10fe5,22-04-2023,July,2024,2530.18,West,Groceries,10.0,Cash,Barbara Smith,mevans@lee-brown.net,Sheenatown,UK
8ec55656-fe67-4ffc-ae7a-83e8b4876bc9,04-10-2023,August,2023,3830.55,South,Furniture,15.0,PayPal,Alan Hale,taylormichael@tate.com,Anthonymouth,USA
ac8e0a94-be33-4b8b-82b4-ee8a60ccd225,14-11-2024,August,2023,1297.77,North,Electronics,5.0,Credit Card,Richard Johnson,carolynburnett@french.com,Sarahport,Australia
17411184-92ab-4747-ae6a-1500f8525c7c,20-04-2024,September,2024,1560.31,North,Groceries,10.0,Debit Card,Bradley Lowe,ayalasherri@crawford-ortiz.com,Lake Annetteberg,UK
628f9ded-59c2-48fe-9854-9944c2c77b48,07-04-2023,November,2024,3337.03,South,Groceries,15.0,Credit Card,Chad Lozano,ygriffin@mcdonald.com,South Edward,UK
355f4ae0-fcaa-437a-8c19-d47dad01ad7c,17-09-2023,May,2023,3760.32,North,Clothing,20.0,Cash,Sarah Richards,madeline61@hendrix.com,Wrighttown,Canada
ba03304a-3c41-4b00-b9eb-f74b16255579,05-03-2024,April,2023,2537.0940998641304,North,Groceries,15.0,Cash,David Hart,billy84@bowen-hernandez.biz,New Melissafort,Canada
e09151d3-b647-4d3b-96d7-deb88476b14d,01-06-2023,November,2023,3121.43,East,Clothing,15.0,Credit Card,Adrian Chambers,ashley58@solis.com,East Benjamin,USA
8e13d0e9-bb59-4396-983b-e735edfdd9aa,08-12-2023,July,2023,4465.77,North,Clothing,15.0,Debit Card,Joseph Campos,halematthew@hotmail.com,East Jamiechester,Canada
f06c2de8-ae7b-4d8d-8344-c04f3113357d,21-08-2023,January,2024,3318.32,East,Electronics,10.0,Cash,Joseph Pearson,smithjohn@hotmail.com,Lake Randy,UK
cdba9475-3c21-44f9-bc28-b5201530c96d,25-11-2024,August,2023,1752.02,West,Electronics,20.0,Debit Card,Melvin Daniel,yatesmario@ramos-charles.net,North Margaret,USA
4facfb8f-1987-429f-b1d2-27258ba0f6ae,11-05-2024,January,2023,3640.3,East,Clothing,0.0,Cash,Ashley Hull,morristina@morris.biz,North Richard,Australia
ca22f197-a4b6-4985-ae87-fccf6e8b9293,06-12-2024,May,2023,3244.28,North,Electronics,0.0,Credit Card,Andrew Robertson,robertaroberson@hotmail.com,East Mark,UK
a5a50b2b-8ec6-4043-9fee-09840283cc97,15-06-2024,January,2024,1941.73,East,Furniture,5.0,Cash,Samuel Vaughn,skelly@smith.com,Teresamouth,Australia
2b94361d-2d52-4488-9589-c432902bcc55,13-09-2023,June,2024,710.35,South,Clothing,5.0,PayPal,Joseph Poole,jack65@pennington.com,Briantown,USA
4858b9e0-b768-4434-9ae4-11176795aac3,29-01-2025,May,2023,930.48,West,Clothing,10.0,Debit Card,Nicholas Hoover,georgenicole@gmail.com,Nolanville,UK
facdeb9a-6628-4f26-a7f3-becb627a0103,16-06-2024,January,2024,765.76,West,Groceries,5.0,Credit Card,Bruce Sanchez,robin01@hotmail.com,Coreyland,Australia
6b16a703-4a8b-4e8f-9278-be91a222f906,11-09-2023,December,2024,1204.88,South,Electronics,5.0,Credit Card,Lauren Smith,kristenrussell@bonilla-green.info,East Matthew,Australia
a288949a-68b6-4b4c-a4b8-836b1b8b1e8c,08-07-2023,March,2024,4145.41,East,Clothing,5.0,Cash,James Higgins,davispatricia@thomas.net,New Sarah,USA
4317d275-dd10-495e-82dd-b39f40e24c0f,09-05-2024,February,2023,2771.26,South,Groceries,20.0,Credit Card,Benjamin Wu,josewilliams@smith.com,Haysberg,UK
d91fabc3-9849-4340-9a28-12ff0f6c6fff,30-12-2024,July,2023,783.18,North,Electronics,15.0,Cash,Breanna Jackson,fjohnson@gmail.com,West Haley,UK
6a1f4f1c-f4af-4696-af09-2d4a906cb601,09-09-2023,October,2024,2034.48,North,Clothing,10.0,PayPal,Tina Gray MD,carriemiles@townsend.biz,North Doris,Canada
621af418-73eb-4853-b435-38c07663a9ac,17-07-2024,February,2023,3508.1,West,Electronics,10.0,Debit Card,Michael Ferguson,brianmahoney@newman-kelley.com,South Vickieshire,Canada
11e477d5-3562-49db-b27e-d0218c1c2633,06-01-2025,January,2023,4794.38,North,Furniture,20.0,Debit Card,Stephanie Vang,xjones@hotmail.com,Port Marymouth,USA
108ffe0b-df00-4554-8f80-10630fccf4ca,24-02-2025,April,2023,741.28,South,Electronics,0.0,Debit Card,Bradley Caldwell,kimberger@stark-manning.com,Seanmouth,Canada
a8a37637-6d03-4afe-9d03-865591f187fb,09-05-2024,August,2023,1600.12,East,Furniture,15.0,Debit Card,Charles Nelson,rwhite@sharp-steele.org,New Lauren,Canada
287a855a-4713-4826-b2a3-51b4fe0af1df,10-12-2024,June,2023,2041.12,South,Clothing,0.0,Credit Card,Diane Gilmore,jonestammy@hotmail.com,Kevinberg,USA
c32ccc9e-6e22-455b-b5a2-47e1819aed60,31-12-2024,August,2023,3689.53,North,Clothing,15.0,Cash,Jason Maynard,vbishop@rose.com,Sallytown,USA
f8e64241-74e8-462e-807f-66b76ff82a1c,17-11-2023,July,2024,137.14,East,Electronics,15.0,Cash,Michael Myers,jessicabrown@aguirre.com,Mckinneystad,Australia
d7d20761-2b09-4feb-8b78-254cd2aa80d2,22-08-2023,February,2023,2856.75,East,Groceries,20.0,Debit Card,Dr. Monique Woodard,kzavala@owens-tyler.org,Timothybury,USA
f92191a3-87b3-499a-bb35-aa9a2d52fb0e,02-12-2024,September,2023,2930.6,West,Electronics,10.0,Cash,Katherine Cook,dmitchell@armstrong.com,Davilamouth,UK
696ce795-c693-49f0-b76c-b06f96a6c100,15-01-2024,February,2023,1575.34,North,Electronics,0.0,Credit Card,Elizabeth Goodman,scotttheresa@gmail.com,South James,Canada
efef6c6b-9bdc-427c-8dea-b6c3335b933d,04-08-2023,March,2024,1015.87,East,Groceries,10.0,PayPal,Emily Gilbert,edwardsheather@phillips.com,Cobbfurt,Australia
a2237409-b625-4f97-837c-676da182da47,11-04-2023,September,2023,2231.11,South,Groceries,15.0,Cash,Steven Morgan,grace85@wagner.com,East Deborah,UK
548d4754-24c7-451c-a46d-1fee836dd662,16-11-2023,January,2024,1401.68,East,Groceries,10.0,Debit Card,Daniel Watkins,kristin56@hotmail.com,North Kenneth,Australia
f00ddb35-8e59-49cd-a2f3-af6f331530d4,04-12-2023,May,2024,1872.32,East,Electronics,10.0,Debit Card,Meghan Ortiz,mcneilluke@hotmail.com,North Lawrence,UK
7ddc4738-6ded-4a1c-ba63-2d6d5f55f148,04-05-2023,February,2023,605.27,East,Groceries,5.0,Debit Card,Joseph Huynh,dawn32@gmail.com,New Brittany,Canada
cbb01399-387f-4ba2-9e65-c3f912e24622,12-11-2023,September,2024,4993.36,East,Furniture,20.0,PayPal,Tracy Hester,dunnkristen@levy.com,Stephanieborough,Canada
8f5468a0-4009-41af-852c-0f06f4b0d9af,28-08-2024,August,2024,397.61,West,Furniture,5.0,Debit Card,Michael Scott,wjohnson@gmail.com,New Julia,Canada
3a922505-3ff3-4b1e-ae99-60faa36a23c2,20-08-2023,November,2024,1515.09,South,Electronics,20.0,Debit Card,Nicole Pugh,clarkdonna@hotmail.com,Juliefort,Australia
c61adff8-74d3-44cb-979e-873ba74c1eb0,12-06-2023,March,2024,2846.9,West,Clothing,10.0,PayPal,Cathy Maldonado,brookebowen@malone-johnson.com,North Jeffreyhaven,UK
b524491f-beac-4264-bbce-78ba4184a9ca,21-10-2024,October,2024,1933.38,West,Clothing,10.0,Credit Card,Jaime Sullivan,clarkroger@gmail.com,Simonbury,Canada
ebe80185-5e17-4bc6-98a4-5267a4f87929,01-06-2024,December,2024,3925.89,East,Groceries,0.0,PayPal,Amanda Atkinson,taylorgomez@hanson.com,Mortonfurt,Australia
81a7b81e-0e32-41f2-8824-ce545f396c79,23-03-2024,February,2023,4345.26,West,Furniture,20.0,Cash,Joseph Jones,xhoward@jones.com,South Shannon,Canada
8ff844fc-dfe3-4d1e-81ab-e8bdffa262d7,05-11-2023,May,2023,4674.5,North,Furniture,0.0,Cash,Ruben Evans,ocook@yahoo.com,Angelastad,USA
c8c756ef-99d1-4530-bcd0-5a421e5ea078,26-01-2024,June,2023,1971.99,East,Clothing,10.0,Cash,Amy Murray,tiffanymcintosh@woodard.com,Brandonshire,USA
26012ae6-b1a0-44eb-b932-f3b5945a4c0a,21-01-2024,November,2024,141.55,South,Clothing,10.0,Debit Card,Jay Noble,reyeskimberly@dougherty-lee.com,Jesusville,UK
fd24b073-b622-4d1a-b100-7e0fe2e66567,06-01-2024,April,2024,3441.83,North,Electronics,20.0,Credit Card,Leah Thomas,travis77@ford-duncan.com,Josemouth,USA
d47fe9f2-ed2f-4503-9119-cfd84a5fb479,30-09-2023,August,2023,4757.27,East,Furniture,10.0,Debit Card,William Maldonado,christina54@gmail.com,Catherineshire,Australia
a0d00395-f8a2-480e-afee-9c2c88bc4987,24-11-2024,October,2023,1360.65,West,Groceries,10.0,Cash,Bonnie Bradford,chrisjensen@yahoo.com,Port Aaronchester,UK
90776fc9-399b-4d89-aaa2-e09216c5f009,01-12-2023,July,2024,3492.37,South,Furniture,10.0,PayPal,Logan Martin,webstertaylor@combs-brown.com,South Dawn,Canada
ad885f40-e906-49d7-9543-f60d190a8083,15-02-2025,December,2023,939.46,North,Clothing,20.0,Credit Card,Jeffrey Watkins,alisha14@smith.com,East Lauren,USA
f0632693-96da-41d8-bb88-17cc6d7ef81b,29-03-2023,February,2024,814.26,North,Electronics,0.0,Cash,Sean Powell,hobbsjacqueline@hotmail.com,Port Alexandra,Canada
67ff4da8-4c20-4f09-845e-b633dbef459b,04-03-2024,February,2023,4541.89,East,Electronics,15.0,Debit Card,Carol Hunter,richard42@cox.com,Williamsland,USA
e5a6c2d9-8c4c-4272-b3c2-2d22bb4839b5,15-11-2024,August,2024,966.89,East,Electronics,0.0,Debit Card,Jennifer Clarke,garygarcia@yahoo.com,Lake Penny,USA
7628339c-6ae1-4759-b1d1-df9e0101e06a,27-11-2024,October,2023,571.97,West,Furniture,15.0,Cash,Ashley Lewis,justinmatthews@holmes.org,Brandiview,UK
6e7adab4-a3c5-4960-8526-d3505c48ad9e,07-07-2023,February,2023,3327.08,North,Clothing,15.0,Cash,Elaine Dunn,nathan90@brown.com,Kennedymouth,USA
41097fb6-bf8d-4d16-a91c-a16797d26e59,25-08-2024,January,2024,1661.6,South,Groceries,20.0,Cash,Calvin Hansen,yperry@gmail.com,South Mercedes,Australia
18648928-8f60-4077-8bc5-12e9bf7085d1,03-06-2023,March,2023,3406.11,East,Furniture,0.0,Cash,Barbara Shah,ulester@morrow.com,East Samuel,Canada
feedcb9d-5295-4959-9e64-5d39d125095a,09-07-2023,April,2023,3163.48,North,Electronics,10.0,Credit Card,Nicole Smith,saunderslaura@wilson.biz,New Jason,Canada
ab45bf2f-77f4-433b-854c-b10504a3b413,23-01-2025,November,2024,3876.93,West,Furniture,5.0,Cash,Donald Bailey,leesarah@allen.com,Jessicaland,Australia
4e7f5878-0c6c-4d0c-b238-9ae83425f2d2,05-09-2024,August,2023,2143.13,South,Clothing,15.0,Debit Card,Amanda Price,jeanriley@yahoo.com,Michaelmouth,UK
6c7f9237-e97f-4b83-8831-a5f63be411e5,25-11-2023,October,2024,2944.37,South,Clothing,0.0,Credit Card,Mary Hernandez,iortiz@kim.com,Kaitlynland,USA
79ed9a87-5838-4896-b855-861d2aab687d,04-02-2024,March,2023,1183.37,South,Groceries,15.0,Debit Card,Tamara Hood,nbailey@saunders.com,Lake Jeffrey,Canada
51da7e8e-024f-4090-a663-f87f61dcf84f,30-08-2023,April,2024,3555.62,South,Electronics,5.0,Debit Card,Paul Johns,walkermelissa@hotmail.com,Jodiside,Australia
47fde9bf-7018-4f03-939f-54eea2df9b50,19-05-2023,September,2023,2537.0940998641304,South,Clothing,15.0,Credit Card,Rhonda Valenzuela,marshallandrea@smith.biz,North Elizabeth,Canada
c5b8e767-4138-47dc-a0ac-9c9fc6ac64a7,13-04-2023,December,2023,3806.29,East,Clothing,20.0,Debit Card,Randy Stout,dmccullough@wallace-taylor.com,Lake Melanietown,UK
51374504-3a2f-4b7e-a565-fd0dcdcc9012,22-03-2023,October,2024,3703.44,West,Furniture,15.0,Debit Card,Mark Johns,hdean@olson.com,Donovanmouth,UK
ca52db3c-960a-43bd-afda-87eb7bcfd592,17-04-2024,September,2024,2537.0940998641304,South,Electronics,0.0,PayPal,David Watson,walterstout@guzman.net,Hamiltonfort,Canada
e38c0a59-807b-4fe5-b59e-0ab43cbc09fc,09-05-2023,September,2024,2761.64,South,Electronics,0.0,Debit Card,Lisa Schroeder,wesleywiley@day.info,West Charlesstad,Australia
d9fcb2e2-de1b-46ed-b193-b7c8521de9ab,17-09-2023,December,2024,2537.0940998641304,North,Groceries,10.0,PayPal,Ethan Obrien,stefaniewalker@hotmail.com,New Jaredbury,UK
de35b9b7-2f50-42fc-9959-8290ea32e9e0,06-03-2025,March,2023,4855.55,West,Electronics,0.0,Cash,Michelle Crawford,xkane@robinson.com,Sharonland,UK
9bb72447-8253-4276-abb4-af3a3285a42c,06-05-2023,July,2024,369.5,East,Furniture,10.0,Credit Card,Justin Henderson,vanessathomas@lopez.com,Villabury,Canada
14c848b1-6876-4189-a328-fc6ef040bf55,29-07-2024,November,2024,733.4,North,Clothing,0.0,Debit Card,Linda Washington,lorirobinson@raymond-arnold.biz,West Nathan,UK
9fa68e35-b57b-4162-bf53-9350c2e07a87,18-11-2023,January,2023,717.41,West,Furniture,0.0,Debit Card,Nathan Young,xmoreno@cameron.com,Gomezmouth,USA
818d8f6a-2027-4af2-8b6c-3927565a7b94,07-02-2024,February,2023,364.76,West,Furniture,0.0,PayPal,Brandon Hodges,watsonbarbara@hotmail.com,Port Amandaville,Canada
0f900eb0-65e5-48d7-9279-66d4e6af3b8a,24-07-2024,May,2024,842.7,East,Furniture,10.0,Debit Card,Monica Hansen,johnsonjohn@yahoo.com,West Jodi,Australia
2fd2acbc-5a1f-4f4a-823a-c250e603c894,06-12-2024,January,2023,2632.02,East,Furniture,15.0,Debit Card,Carl Lopez,richardperry@hotmail.com,Russellview,Canada
183b9aaf-2bdb-4231-ab24-916359f2964a,13-01-2025,February,2023,2061.48,South,Groceries,10.0,Debit Card,Nicholas Henry,obriengary@hotmail.com,Brittanyland,Canada
28339892-b70e-4757-9c59-65d406f06574,08-09-2024,February,2023,3930.2,South,Electronics,15.0,Debit Card,Megan Smith,tanyarodriguez@henderson-snyder.com,Nolanstad,USA
c3267fe5-cafe-4797-8aa0-2f0b461e8685,29-04-2023,October,2023,3218.24,North,Electronics,20.0,Credit Card,Timothy Carlson,zmartin@hotmail.com,Port Angela,Australia
afc2983f-dbcc-4c71-9d6b-80ad1b301e99,25-02-2024,July,2023,1854.73,South,Groceries,0.0,Debit Card,Catherine Parker,jamesbrown@hotmail.com,Hinesfort,UK
55532d40-8bad-4cf9-a043-daa8216188ff,19-08-2024,September,2024,313.0,East,Furniture,15.0,Cash,James Hinton,michelleyoder@phillips.com,New James,Canada
